Product_Name,code,1_kg,Vitamin_B1,Vitamin_B6,Dietary_fiber,Folic_acid,energy,Proteins,Carbohydrates,Fats,sodium,Vitamin_B3,potassium,Vitamin_C,iron,1_unit,100_g,Vitamin_B2,Vitamin_K.,Vitamin_E.,Magnesium,Carbohydrate_sugars,A_vitamin,Dietary_fiber,zinc,Of_which_added_sugar,100_ml,Of_which_saturated_fat,Trans_fatty_acids,Teaspoons_of_sugar,calcium,Cholesterol,Monounsaturated_fat,Polyunsaturated_fat,Sugars,Reduced_sodium,Many_alcohols,Lactose,Vitamin_D.,1_cm,Proteins_(Albumin_|_Casein_40_|_60),From_the_carbohydrates_lactose,Vitamin_D_Calciprolol,3_omega_fatty_acids,DHA_+_EPA,caffeine,Vitamin_B12,Niacin,Fat_without_trans,Vitamin_B5,Pantothenic_acid,Saturated_fat,Trans_fat,Saturated_fatty_acids,Nicotinamide,Non-fibrous_fibers,Of_which_unsaturated_fat,6_omega_fatty_acids,From_sugars_to_organic_acids,wetness,ash,Sucrose,Biotin,iodine,phosphorus,Salt,Lycopene,manganese,Soluble_fiber,Oleic_fatty_acids,Vitamin_E_equals_alpha_tocopherol,Acetic_acid,Vitamin_A_is_worth_retinol,Ascorbic_acid,K_Potassium,starch,ARA_fatty_acid,DHA_fatty_acid,Nucleotides,Linoleic_fatty_acid,Linoleic_fatty_acid,selenium,copper,Taurine,Choline,Inositol,Lutein,Alpha_linolenic_acid,Galactooligosaccharides,chlorine,Carnitine,Chloride,AA_fatty_acid,Vitamin_B3_Nicotinamide_Equilibrium,humidity,chromium,Molybdenum,1_meter,100_meters,Unsaturated,Acidic_acid,Linoleic_acid,DHA,EPA,Chlorophyll
Willipod_rice_sticks,P_3578290,0,0,0,0,0,105,0.9,25,0.2,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pure_sesame_oil,P_8112100298,0,0,0,0,0,828,0.1,0,92,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05,14.2,0,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pure_sesame_oil,P_4710964104916,0,0,0,0,0,828,0.1,0,92,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19,14.2,0,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirin_donning,P_6936745600462,0,0,0,0,0,169,0.16,42,0,5,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,4.34,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100%_pure_sesame_oil,P_3220649,0,0,0,0,0,821,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27,14,Less_than_0.5,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rice_vinegar,P_3220830,0,0,0,0,0,167,0,6,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100%_pure_black_sesame_oil,P_7290015193269,0,0,0,0,0,851,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27,14,Less_than_0.5,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refined_oil_from_roasted_sesame_seeds,P_8888757103005,0,0,0,0,0,820,0,0.7,90.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,13.8,0.6,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fanny_Puri,P_811250031009,0,0,0,0,0,313,5.1,46,12,667,0,0,0,0,0,11.36,0,0,0,0,15.4,0,0,0,0,0,6,Less_than_0.5,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pappad,P_811250031023,0,0,0,0,0,311,21.4,56.1,0.1,1950,0,0,0,0,0,7.95,0,0,0,0,0,0,0,0,0,0,0,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papad_Cumin,P_811250031016,0,0,0,0,0,312,21.3,55.8,0.2,1933,0,0,0,0,0,7.95,0,0,0,0,0,0,0,0,0,0,0,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vine_leaves_stuffed_with_rice,P_7290019297796,0,0,0,0,0,129,2.3,16,6.2,0,0,0,0,0,0,2.48,0,0,0,0,2,0,0,0,0,0,0.5,Less_than_0.5,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grape_leaves,P_8690531100724,0,0,0,0,0,8.1,4.2,11.7,1.9,2853,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dried_tomatoes_in_oil,P_8690531410311,0,0,0,0,0,300,13,4.6,8.3,183.3,0,0,0,0,0,4.86,0,0,0,0,0,0,0,0,0,0,0.1,Less_than_0.5,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black_olives_in_a_tin,P_8697420697914,0,0,0,4,0,329,1,7,33,1550,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,6,Less_than_0.5,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellow_peppers,P_8690531032377,0,0,0,0,0,8.8,0.55,1.2,0.2,860,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basil_and_walnut_pesto_spread,P_7296073429807,0,0,0,2.9,0,316,3.5,4.3,31,509,0,0,0,0,0,6.06,0,0,0,0,2,0,0,0,0,0,3.6,Less_than_0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shufersal_shrines,P_7296073429814,0,0,0,2.3,0,317,1.9,3.6,32.3,390,0,0,0,0,0,6.06,0,0,0,0,1.4,0,0,0,0,0,2.5,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red_smoothie,P_7296073429838,0,0,0,4.6,0,150,3.8,8.8,10,607,0,0,0,0,0,6.06,0,0,0,0,2.9,0,0,0,0,0,1.2,Less_than_0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyssop_spread,P_7296073429821,0,0,0,3.2,0,554,3.1,4.5,57.5,551,0,0,0,0,0,6.06,0,0,0,0,0,0,0,0,0,0,5.6,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acute_Arisa,P_7296073429845,0,0,0,4,0,195,2.4,7.5,16.4,641,0,0,0,0,0,6.06,0,0,0,0,3.9,0,0,0,0,0,1.5,Less_than_0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eggplant_spread_and_garlic_Shufersal,P_7296073320753,0,0,0,4.3,0,80,1.4,6.6,4.4,427,0,0,0,0,0,5.74,0,0,0,0,6.2,0,0,0,0,0,0.4,Less_than_0.5,0,0,Less_than_2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roasted_pepper_spread_and_eggplant,P_7296073320777,0,0,0,0,0,182,1.4,7.5,15.6,400,0,0,0,0,0,5.74,0,0,0,0,7.4,0,0,0,0,0,1.7,Less_than_0.5,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roasted_pepper_spread,P_7296073320760,0,0,0,1.6,0,114,1.4,13.3,5.8,391,0,0,0,0,0,5.74,0,0,0,0,11.9,0,0,0,0,0,0.7,0.5,3,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomato_spread_with_parmesan,P_7296073368557,0,0,0,3.7,0,309,3.1,7.8,28.7,400,0,0,0,0,0,5.74,0,0,0,0,5.8,0,0,0,5.8,0,3.9,Less_than_0.5,1.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dried_tomato_spread,P_7296073271550,0,0,0,4.2,0,311,2.8,5,30.1,666,0,0,0,0,0,5.74,0,0,0,0,4.4,0,0,0,0,0,3.3,Less_than_0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tapestry_of_green_olives,P_7296073271567,0,0,0,2.6,0,264,0.8,0,28.3,1200,0,0,0,0,0,5.74,0,0,0,0,0,0,0,0,0,0,4,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tapenade_olives,P_7296073271574,0,0,0,2.6,0,264,0.8,0,28.2,1800,0,0,0,0,0,5.74,0,0,0,0,0,0,0,0,0,0,3.9,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spicy_Sriracha_Sauce_Aharon,P_7290015652124,0,0,0,0,0,71,0.7,17.2,0,1672,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pesto_Parsley_and_mint,P_5326523,0,0,0,0,0,380,1.8,5.5,38.5,387,0,0,0,0,0,7.72,0,0,0,0,1.5,0,0,0,0,0,5.9,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuma_Pepper_Olivia,P_8849470,0,0,0,0,0,504,4.3,17.5,44.6,384,0,0,0,0,0,7.51,0,0,0,0,3.8,0,0,0,0,0,6.8,Less_than_0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gamba_pepper_spread,P_7290010766956,0,0,0,0,0,239,0.6,10.2,21.4,463,0,0,0,0,0,7.72,0,0,0,0,6.9,0,0,0,0,0,3.3,Less_than_0.5,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivia_Italian_pesto_sauce,P_3438006,0,0,0,0,0,270,2.6,4.7,26.5,792,0,0,0,0,0,7.72,0,0,0,0,0,0,0,0,0,0,3.9,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dried_tomato_spread,P_3438020,0,0,0,0,0,381,3.7,9.3,36.6,1353,0,0,0,0,0,7.32,0,0,0,0,7.5,0,0,0,0,0,2.5,Less_than_0.5,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green_olive_spread,P_3438013,0,0,0,0,0,287,2.1,5.1,28.3,1870,0,0,0,0,0,7.32,0,0,0,0,0,0,0,0,0,0,3.9,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black_olive_spread,P_3438709,0,0,0,0,0,251,1.7,3.5,25.3,1509,0,0,0,0,0,7.32,0,0,0,0,0,0,0,0,0,0,3.6,Less_than_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acute_Arisa,P_3438853,0,0,0,0,0,501,3.6,14.7,45.8,393,0,0,0,0,0,7.51,0,0,0,0,2,0,0,0,0,0,7.1,Less_than_0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tabasco_sauce,P_11210000094,0,0,0,1.3,0,16,1,1.6,0.7,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.17,0.1,Less_than_0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tabasco_garlic,P_11210007253,0,0,0,2.1,0,34,1.7,4.9,0.8,2623,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,18.17,0.2,Less_than_0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green_Tabasco_sauce,P_11210009387,0,0,0,1.2,0,11,0.6,1.8,0,2956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.17,Less_than_0.01,Less_than_0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dried_tomatoes_+_olive_oil,P_5326387,0,0,0,0,0,395,6.7,30.1,26,965,0,0,0,0,0,6.63,0,0,0,0,19.9,0,0,0,0,0,3.9,Less_than_0.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dried_tomato_garnishes,P_3438990,0,0,0,0,0,455,5.2,22.4,37.2,763,0,0,0,0,0,6.39,0,0,0,0,13.9,0,0,0,0,0,2.9,Less_than_0.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chili_Sirata_Sauce,P_8850206250592,0,0,0,1.4,0,91,0,22,0,2230,0,0,0,0,0,3.75,0,0,0,0,17.5,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tabasco_Sriracha,P_11210698055,0,0,0,2.1,0,120,2.1,27,0.4,2660,0,0,0,0,0,0,0,0,0,0,18.6,0,0,0,0,4.93,0.1,Less_than_0.5,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Family_Tabasco_sauce,P_11210000032,0,0,0,1.3,0,16,1,1.6,0.7,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.86,Less_than_0.1,Less_than_0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tabasco_Extra_Spicy,P_11210006508,0,0,0,2.4,0,100,1.5,23,0,2442,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,26.17,0.01,Less_than_0.05,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tabasco_spicy_scorpion,P_11210618503,0,0,0,2.4,0,84,1.1,19.2,0,3918,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,24.83,0.01,0.05,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spicy_Tabasco_in_Buffalo,P_11210002500,0,0,0,2.9,0,35,1.7,4.8,1,3318,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,15.4,0.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomatoes_seasoned_with_oil,P_7290016233254,0,0,0,0,0,380,4.6,16.6,29.6,1011,0,0,0,0,0,3.56,0,0,0,0,16.6,0,0,0,0,0,2.8,Less_than_0.5,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dried_tomatoes_in_olive_oil,P_41224468108,0,0,0,0,0,313,12.5,37.5,18.8,500,0,0,0,0,0,6.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ponzo_Yamasa_Sauce,P_4903001945706,0,0,0,0,0,85,3.3,0,0,3070,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melt_in_a_glass_of_tomato_and_croutons,P_169538,0,0,0,0,0,63,1.5,10.2,1.8,281,0,0,0,0,0,11.13,0,0,0,0,4.5,0,0,0,0,0,0.9,Less_than_0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melted_in_a_glass_of_vegetables_a_natural_ingredient,P_7290112493293,0,0,0,0.6,0,43,0.9,6.7,1.3,290,0,0,0,0,0,15.68,0,0,0,0,0.6,0,0,0,0,0,0.7,Less_than_0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
